sale_id;date;time;store_id;store_type;zone;surface;hypermarche;specialty_brands;open_time_int;open_to_clients_hours;open_days;foot_traffic_by_hour;daily_foot_traffic;nb_employees;employee_id;employee_profile;monthly_salary;anciennete_mois;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;favorite_brand;has_loyalty_card;customer_profile;loyalty_points_used;loyalty_points_earned;product_id;brand;category;model;color;size;price_sold;base_price;is_best_seller;total_discount_applied;discount_applied_profile;discount_value_fidelity;ajust_value_magasin;discount_val_month;%economise;hyper;open_time;year_month;CA_month
V2582861066;2024-01-01;09:41;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0242;F;38;;True;impulsif;0;15;P031;New Balance;Casual;Flex;Brown Bear;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V4979578504;2024-01-04;11:08;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0145;M;43;;True;chasseur_de_promos;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;52,75;59,75;True;7,0;7;0;5,0;0,0;11,7;;;2024-01;22264,43
V4519914720;2024-01-20;17:49;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0226;F;36;;True;impulsif;0;11;P034;New Balance;Basketball;Zoom;Premium Black;39;116,85999999999999;166,95;False;0,0;0;0;5,0;0,0;30,0;;;2024-01;22264,43
V7395454675;2024-01-12;17:44;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0031;M;53;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V8875566456;2024-01-08;14:30;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0089;F;32;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V8875566456;2024-01-08;14:30;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0089;F;32;;True;sneakerhead;0;5;G030;Tee-short;Tee-short;Tee-short;None;S;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V8989010772;2024-01-20;14:13;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0050;F;23;;True;chasseur_de_promos;20;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;57,75;59,75;True;2,0;0;2;5,0;0,0;3,3;;;2024-01;22264,43
V7312261060;2024-01-27;18:36;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0187;F;39;;True;sneakerhead;10;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;58,75;59,75;True;1,0;0;1;5,0;0,0;1,7;;;2024-01;22264,43
V7518000421;2024-01-09;15:48;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0032;F;37;;True;chasseur_de_promos;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;48,75;59,75;True;11,0;11;0;5,0;0,0;18,4;;;2024-01;22264,43
V1911497468;2024-01-13;12:31;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0008;F;42;;True;impulsif;0;15;P031;New Balance;Casual;Flex;Brown Bear;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V8470353261;2024-01-01;09:11;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0044;F;26;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V5312176068;2024-01-06;18:14;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0081;M;34;;False;chasseur_de_promos;0;0;P010;New Balance;Running;Flex;Red Blood;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V4192943825;2024-01-03;09:54;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0046;M;48;;True;chasseur_de_promos;0;15;P031;New Balance;Casual;Flex;Brown Bear;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V4192943825;2024-01-03;09:54;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0046;M;48;;True;chasseur_de_promos;0;15;G031;Echarpe;Echarpe;Echarpe;None;S;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V3385101281;2024-01-25;15:56;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0139;M;66;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V3097617685;2024-01-02;17:59;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0175;M;43;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V3097617685;2024-01-02;17:59;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0175;M;43;;False;impulsif;0;0;G030;Tee-short;Tee-short;Tee-short;None;S;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V7816064456;2024-01-13;18:54;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0016;M;37;;False;impulsif;0;0;P034;New Balance;Basketball;Zoom;Premium Black;39;166,95;166,95;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V2949672112;2024-01-13;09:01;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0161;M;34;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V1249170567;2024-01-29;18:12;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0166;F;33;;True;sneakerhead;0;15;P031;New Balance;Casual;Flex;Brown Bear;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V5800747484;2024-01-22;14:56;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0125;F;42;;True;impulsif;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V5820029323;2024-01-10;17:31;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0199;M;48;;True;chasseur_de_promos;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V5820029323;2024-01-10;17:31;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0199;M;48;;True;chasseur_de_promos;0;5;G030;Lacets;Lacets;Lacets;None;S;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V3204299652;2024-01-08;16:33;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0103;F;41;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V9997722797;2024-01-22;12:51;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0177;F;30;;False;chasseur_de_promos;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V6667652671;2024-01-24;13:49;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0267;M;50;;True;impulsif;0;13;P035;New Balance;Basketball;Zoom;Pink;37;101,44999999999999;135,45;False;34,0;34;0;5,0;0,0;25,1;;;2024-01;22264,43
V6667652671;2024-01-24;13:49;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0267;M;50;;True;impulsif;0;13;G035;Tee-short;Tee-short;Tee-short;None;XS;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V1471218330;2024-01-25;14:36;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0197;F;29;;True;chasseur_de_promos;0;13;P035;New Balance;Basketball;Zoom;Pink;37;135,45;135,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V5806719527;2024-01-29;14:21;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0114;F;52;;False;impulsif;0;0;P034;New Balance;Basketball;Zoom;Premium Black;39;166,95;166,95;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V5643870608;2024-01-20;12:58;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0087;F;63;;True;chasseur_de_promos;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V5643870608;2024-01-20;12:58;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0087;F;63;;True;chasseur_de_promos;0;5;G030;Lunettes;Lunettes;Lunettes;None;M;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V9701084801;2024-01-20;18:47;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0270;M;34;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V2431573917;2024-01-31;18:39;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0066;M;35;;True;impulsif;0;11;P037;New Balance;Running;Elite;Premium Black;41;114,45;114,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V1640132978;2024-01-01;15:32;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0232;F;44;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V1640132978;2024-01-01;15:32;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0232;F;44;;False;impulsif;0;0;G030;Bonnet;Bonnet;Bonnet;None;XL;20,0;20,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V8540245743;2024-01-27;09:28;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0199;M;48;;True;chasseur_de_promos;0;15;P031;New Balance;Casual;Flex;Brown Bear;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V7456702096;2024-01-13;14:11;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0137;M;32;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V3035122896;2024-01-08;14:49;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0283;M;32;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V6249433769;2024-01-22;12:20;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0077;F;61;;True;impulsif;0;15;P010;New Balance;Running;Flex;Red Blood;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V3046218399;2024-01-30;13:59;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0239;F;38;;False;impulsif;0;0;P010;New Balance;Running;Flex;Red Blood;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V3483080853;2024-01-20;15:01;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0106;M;36;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V8775491499;2024-01-12;11:45;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0095;M;45;;True;chasseur_de_promos;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V3812859991;2024-01-29;12:36;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0266;M;25;;True;sneakerhead;40;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;49,97;59,75;True;9,780000000000001;0;4;5,0;5,78;16,4;;;2024-01;22264,43
V4944936994;2024-01-31;12:33;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0051;F;50;;True;chasseur_de_promos;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V6082601607;2024-01-10;16:38;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0125;F;42;;True;impulsif;0;13;P035;New Balance;Basketball;Zoom;Pink;37;135,45;135,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V6082601607;2024-01-10;16:38;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0125;F;42;;True;impulsif;0;13;G035;Lunettes;Lunettes;Lunettes;None;XS;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V6082601607;2024-01-10;16:38;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0125;F;42;;True;impulsif;0;13;G035;Bonnet;Bonnet;Bonnet;None;XS;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V6082601607;2024-01-10;16:38;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0125;F;42;;True;impulsif;0;13;G035;Lunettes;Lunettes;Lunettes;None;M;20,0;20,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V2645335307;2024-01-27;16:08;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0043;F;60;;True;impulsif;0;15;P010;New Balance;Running;Flex;Red Blood;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V2645335307;2024-01-27;16:08;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0043;F;60;;True;impulsif;0;15;G010;Tee-short;Tee-short;Tee-short;None;S;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V1473620454;2024-01-16;16:09;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0105;M;37;;True;sneakerhead;0;13;P035;New Balance;Basketball;Zoom;Pink;37;135,45;135,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V1473620454;2024-01-16;16:09;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0105;M;37;;True;sneakerhead;0;13;G035;Lacets;Lacets;Lacets;None;L;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V1747699549;2024-01-20;09:36;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0021;F;46;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V1747699549;2024-01-20;09:36;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0021;F;46;;True;sneakerhead;0;5;G030;Lunettes;Lunettes;Lunettes;None;XS;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V7609889584;2024-01-27;10:49;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0042;F;46;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V6278249994;2024-01-29;14:52;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0224;F;45;;True;sneakerhead;0;14;P040;New Balance;Running;Air;Deep Purple;43;145,95;145,95;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V6278249994;2024-01-29;14:52;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0224;F;45;;True;sneakerhead;0;14;G040;Lacets;Lacets;Lacets;None;XL;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V1125689467;2024-01-01;16:32;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0036;M;36;;True;impulsif;0;15;P031;New Balance;Casual;Flex;Brown Bear;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V3290521769;2024-01-04;16:54;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0157;M;43;;True;impulsif;0;16;P034;New Balance;Basketball;Zoom;Premium Black;39;166,95;166,95;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V8286110653;2024-01-15;12:54;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0243;F;49;;True;impulsif;0;13;P035;New Balance;Basketball;Zoom;Pink;37;135,45;135,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V3863222137;2024-01-27;09:17;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0265;F;39;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V3250066421;2024-01-22;14:11;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0100;F;39;;True;impulsif;0;15;P031;New Balance;Casual;Flex;Brown Bear;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V1106498335;2024-01-27;15:10;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0266;M;25;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V1106498335;2024-01-27;15:10;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0266;M;25;;True;sneakerhead;0;5;G030;Tee-short;Tee-short;Tee-short;None;XL;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-01;22264,43
V4522547975;2024-01-06;17:50;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0029;M;46;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V4642331593;2024-01-31;14:02;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0178;F;36;;False;sneakerhead;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V5618243132;2024-01-20;14:30;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0245;M;30;;False;chasseur_de_promos;0;0;P035;New Balance;Basketball;Zoom;Pink;37;128,67999999999998;135,45;False;0,0;0;0;5,0;0,0;5,0;;;2024-01;22264,43
V6730036213;2024-01-22;09:52;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0163;F;43;;True;chasseur_de_promos;20;13;P010;New Balance;Running;Flex;Red Blood;42;135,02;152,25;False;2,0;0;2;5,0;0,0;11,3;;;2024-01;22264,43
V6403053192;2024-01-06;13:44;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0066;M;35;;True;impulsif;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V1528174792;2024-01-17;12:59;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0127;M;28;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V2696484195;2024-01-24;13:54;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0134;M;49;;False;chasseur_de_promos;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
V6059324093;2024-01-15;18:55;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0208;F;40;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-01;22264,43
