sale_id;line_id;date;time;store_id;store_type;zone;surface;open_to_clients_hours;open_days;foot_traffic_by_hour;employee_id;monthly_salary;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;has_loyalty_card;loyalty_points_used;loyalty_points_earned;product_id;product_kind;price_sold;tva_rate;price_ht;tva_amount;loyalty_discount_ttc;gross_price_ttc_before_loyalty;base_price;brand;category;model;size;color;is_best_seller
V000073;L0000096;2024-01-16;18:21;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0005;2201;2016-03-11;Sales;0,19;0,81;C0259;F;47;true;0;14;P076;shoe;149,39;0,2;124,49;24,9;0;149,39;149,39;Jordans;Limited Edition;Zoom;33;Deep Blue;false
V000074;L0000097;2024-01-31;16:59;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0339;M;42;true;0;12;P063;shoe;120,9;0,2;100,75;20,15;0;120,9;120,9;Reebok;Basketball;Elite;45;Black;false
V000075;L0000098;2024-01-02;17:16;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0004;1977;2021-01-02;Sales;0,11;0,89;C0335;F;29;true;0;14;P076;shoe;149,39;0,2;124,49;24,9;0;149,39;149,39;Jordans;Limited Edition;Zoom;33;Deep Blue;false
V000076;L0000099;2024-01-19;16:38;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0293;F;16;true;0;11;P054;shoe;118;0,2;98,33;19,67;0;118;118;Jordans;Trail;Air;37;Premium Black;true
V000077;L0000100;2024-01-01;17:34;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0344;M;44;true;0;16;P020;shoe;160;0,2;133,33;26,67;0;160;160;New Balance;Limited Edition;Zoom;39;Electric Blue;false
V000078;L0000101;2024-01-10;10:35;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0006;2700;2008-06-18;Support;0,2;0,8;C0329;F;33;true;0;10;P019;shoe;100;0,2;83,33;16,67;0;100;100;Reebok;Basketball;Pro;33;Light Green;false
V000078;L0000102;2024-01-10;10:35;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0006;2700;2008-06-18;Support;0,2;0,8;C0329;F;33;true;0;10;A012;accessory;8,92;0,2;7,43;1,49;0;8,92;8,92;Accessoire;Lacets;Lacets;S;White;false
V000079;L0000103;2024-01-04;09:00;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0271;M;43;true;0;16;P020;shoe;160;0,2;133,33;26,67;0;160;160;New Balance;Limited Edition;Zoom;39;Electric Blue;false
V000080;L0000104;2024-01-23;09:03;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0006;2700;2008-06-18;Support;0,2;0,8;C0151;F;16;false;0;0;P049;shoe;94,01;0,2;78,34;15,67;0;94,01;100;New Balance;Basketball;Air;30;Sunny Yellow;false
V000081;L0000105;2024-01-10;16:49;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0103;F;43;true;0;11;P004;shoe;111;0,2;92,5;18,5;0;111;111;Reebok;Casual;Pro;44;Premium Black;false
V000082;L0000106;2024-01-04;17:41;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0156;F;20;true;206;7;P019;shoe;79,4;0,2;66,17;13,23;20,6;100;100;Reebok;Basketball;Pro;33;Light Green;false
V000083;L0000107;2024-01-15;12:57;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0001;2734;2016-06-02;Sales;0,07;0,93;C0296;M;25;true;0;16;P080;shoe;160;0,2;133,33;26,67;0;160;160;Reebok;Limited Edition;Elite;39;Deep Blue;true
V000084;L0000108;2024-01-05;16:06;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0001;2734;2016-06-02;Sales;0,07;0,93;C0137;F;26;true;0;11;P054;shoe;118;0,2;98,33;19,67;0;118;118;Jordans;Trail;Air;37;Premium Black;true
V000085;L0000109;2024-01-02;09:27;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0002;F;32;true;0;11;P054;shoe;118;0,2;98,33;19,67;0;118;118;Jordans;Trail;Air;37;Premium Black;true
V000086;L0000110;2024-01-12;16:11;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0304;M;50;true;0;11;P052;shoe;113;0,2;94,17;18,83;0;113;113;New Balance;Training;Pro;45;Electric Blue;false
V000087;L0000111;2024-01-04;10:04;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0005;2201;2016-03-11;Sales;0,19;0,81;C0369;M;17;true;218;9;P008;shoe;91,2;0,2;76;15,2;21,8;113;113;Reebok;Training;Max;42;White;true
V000088;L0000112;2024-01-09;17:29;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0036;F;16;false;0;0;P005;shoe;85,57;0,2;71,31;14,26;0;85,57;95,08;Reebok;Trail;Air;32;White;false
V000089;L0000113;2024-01-29;09:22;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0394;F;35;true;0;7;P082;shoe;76,89;0,2;64,08;12,81;0;76,89;90,46;Jordans;Casual;Air;40;Deep Blue;false
V000090;L0000114;2024-01-16;13:08;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0286;M;22;true;0;7;P068;shoe;78,27;0,2;65,22;13,05;0;78,27;97,84;Reebok;Casual;Pro;41;White;false
V000091;L0000115;2024-01-23;17:18;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0004;1977;2021-01-02;Sales;0,11;0,89;C0418;F;32;false;0;0;P058;shoe;94;0,2;78,33;15,67;0;94;94;Jordans;Trail;Elite;31;Sunny Yellow;false
V000092;L0000116;2024-01-01;17:23;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0055;F;25;false;0;0;P029;shoe;92;0,2;76,67;15,33;0;92;92;New Balance;Running;Pro;41;Deep Blue;false
V000093;L0000117;2024-01-03;11:14;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0004;1977;2021-01-02;Sales;0,11;0,89;C0166;M;37;true;178;4;P005;shoe;48,76;0,2;40,63;8,13;17,8;66,56;95,08;Reebok;Trail;Air;32;White;false
V000094;L0000118;2024-01-25;18:35;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0005;2201;2016-03-11;Sales;0,19;0,81;C0200;F;22;true;0;14;P076;shoe;149,39;0,2;124,49;24,9;0;149,39;149,39;Jordans;Limited Edition;Zoom;33;Deep Blue;false
V000095;L0000119;2024-01-11;15:20;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0001;2734;2016-06-02;Sales;0,07;0,93;C0229;F;35;true;0;9;P082;shoe;90,46;0,2;75,38;15,08;0;90,46;90,46;Jordans;Casual;Air;40;Deep Blue;false
V000096;L0000120;2024-01-19;18:14;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0004;1977;2021-01-02;Sales;0,11;0,89;C0018;F;39;false;0;0;P043;shoe;113;0,2;94,17;18,83;0;113;113;New Balance;Training;Flex;44;Sunny Yellow;false
V000097;L0000121;2024-01-30;09:07;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0344;M;44;true;0;10;P049;shoe;100;0,2;83,33;16,67;0;100;100;New Balance;Basketball;Air;30;Sunny Yellow;false
V000098;L0000122;2024-01-18;13:20;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0005;2201;2016-03-11;Sales;0,19;0,81;C0223;M;51;true;0;14;P076;shoe;149,39;0,2;124,49;24,9;0;149,39;149,39;Jordans;Limited Edition;Zoom;33;Deep Blue;false
V000099;L0000123;2024-01-01;11:28;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0004;1977;2021-01-02;Sales;0,11;0,89;C0300;F;38;true;0;10;P031;shoe;100,5;0,2;83,75;16,75;0;100,5;112,8;New Balance;Trail;Max;38;Electric Blue;false
V000100;L0000124;2024-01-24;13:03;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0001;2734;2016-06-02;Sales;0,07;0,93;C0052;M;29;true;0;8;P075;shoe;85,98;0,2;71,65;14,33;0;85,98;95,17;New Balance;Trail;Zoom;40;Light Green;true
V000101;L0000125;2024-01-15;12:05;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0287;M;43;false;0;0;P052;shoe;113;0,2;94,17;18,83;0;113;113;New Balance;Training;Pro;45;Electric Blue;false
V000102;L0000126;2024-01-30;16:32;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0027;M;34;false;0;0;P010;shoe;99,68;0,2;83,07;16,61;0;99,68;104,93;Reebok;Casual;Elite;33;Pink;false
V000103;L0000127;2024-01-10;15:56;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0006;2700;2008-06-18;Support;0,2;0,8;C0186;M;33;false;0;0;P029;shoe;92;0,2;76,67;15,33;0;92;92;New Balance;Running;Pro;41;Deep Blue;false
V000104;L0000128;2024-01-24;10:33;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0006;2700;2008-06-18;Support;0,2;0,8;C0379;M;48;true;0;11;P008;shoe;113;0,2;94,17;18,83;0;113;113;Reebok;Training;Max;42;White;true
V000105;L0000129;2024-01-18;11:15;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0005;2201;2016-03-11;Sales;0,19;0,81;C0264;M;40;true;0;10;P057;shoe;100,34;0,2;83,62;16,72;0;100,34;100,34;New Balance;Training;Max;33;Pink;false
V000106;L0000130;2024-01-30;17:34;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0094;M;43;false;0;0;P041;shoe;92;0,2;76,67;15,33;0;92;92;Jordans;Running;Zoom;38;Deep Purple;false
V000106;L0000131;2024-01-30;17:34;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0094;M;43;false;0;0;A003;accessory;13,38;0,2;11,15;2,23;0;13,38;13,38;Accessoire;Sac de sport;Sac de sport;L;Classic Grey;false
V000107;L0000132;2024-01-29;16:12;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0006;2700;2008-06-18;Support;0,2;0,8;C0052;M;29;true;0;10;P086;shoe;100;0,2;83,33;16,67;0;100;100;New Balance;Basketball;Flex;32;Deep Blue;true
V000108;L0000133;2024-01-31;14:35;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0001;2734;2016-06-02;Sales;0,07;0,93;C0328;F;27;true;0;11;P034;shoe;114,32;0,2;95,27;19,05;0;114,32;114,32;Jordans;Trail;Flex;40;Pink;true
V000109;L0000134;2024-01-18;16:36;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0001;M;41;false;0;0;P010;shoe;99,86;0,2;83,22;16,64;0;99,86;104,93;Reebok;Casual;Elite;33;Pink;false
V000110;L0000135;2024-01-11;15:41;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0004;1977;2021-01-02;Sales;0,11;0,89;C0112;M;21;true;0;10;P086;shoe;100;0,2;83,33;16,67;0;100;100;New Balance;Basketball;Flex;32;Deep Blue;true
V000111;L0000136;2024-01-16;14:12;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0001;2734;2016-06-02;Sales;0,07;0,93;C0300;F;38;true;0;11;P062;shoe;90,88;0,2;75,73;15,15;0;90,88;108,03;Reebok;Training;Zoom;31;Gold;false
V000111;L0000137;2024-01-16;14:12;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0001;2734;2016-06-02;Sales;0,07;0,93;C0300;F;38;true;0;11;A006;accessory;22,29;0,2;18,57;3,72;0;22,29;22,29;Accessoire;Tee-shirt;Tee-shirt;L;Black;false
V000112;L0000138;2024-01-26;17:56;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0004;1977;2021-01-02;Sales;0,11;0,89;C0032;M;28;true;0;6;P040;shoe;64,4;0,2;53,67;10,73;0;64,4;92;Jordans;Running;Max;31;Red Blood;false
V000113;L0000139;2024-01-22;12:51;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0005;2201;2016-03-11;Sales;0,19;0,81;C0184;M;28;true;0;9;P041;shoe;92;0,2;76,67;15,33;0;92;92;Jordans;Running;Zoom;38;Deep Purple;false
V000114;L0000140;2024-01-22;11:44;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0006;2700;2008-06-18;Support;0,2;0,8;C0339;M;42;true;141;10;P034;shoe;100,22;0,2;83,52;16,7;14,1;114,32;114,32;Jordans;Trail;Flex;40;Pink;true
V000115;L0000141;2024-01-15;17:44;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0344;M;44;true;0;11;P043;shoe;113;0,2;94,17;18,83;0;113;113;New Balance;Training;Flex;44;Sunny Yellow;false
V000116;L0000142;2024-01-09;11:56;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0009;M;33;true;0;18;P045;shoe;95,32;0,2;79,43;15,89;0;95,32;100,34;Reebok;Training;Elite;33;Brown Bear;false
V000116;L0000143;2024-01-09;11:56;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0009;M;33;true;0;18;P019;shoe;94,22;0,2;78,52;15,7;0;94,22;100;Reebok;Basketball;Pro;33;Light Green;false
V000117;L0000144;2024-01-19;11:25;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0004;1977;2021-01-02;Sales;0,11;0,89;C0394;F;35;true;0;9;P058;shoe;94;0,2;78,33;15,67;0;94;94;Jordans;Trail;Elite;31;Sunny Yellow;false
V000118;L0000145;2024-01-19;18:52;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0004;1977;2021-01-02;Sales;0,11;0,89;C0300;F;38;true;0;11;P035;shoe;111;0,2;92,5;18,5;0;111;111;Jordans;Casual;Elite;39;Red Blood;false
V000119;L0000146;2024-01-02;15:27;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0001;2734;2016-06-02;Sales;0,07;0,93;C0261;F;20;false;0;0;P020;shoe;160;0,2;133,33;26,67;0;160;160;New Balance;Limited Edition;Zoom;39;Electric Blue;false
V000120;L0000147;2024-01-31;16:56;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0006;2700;2008-06-18;Support;0,2;0,8;C0345;F;27;true;0;11;P008;shoe;113;0,2;94,17;18,83;0;113;113;Reebok;Training;Max;42;White;true
V000121;L0000148;2024-01-26;13:30;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0004;1977;2021-01-02;Sales;0,11;0,89;C0211;M;22;true;0;10;P010;shoe;104,93;0,2;87,44;17,49;0;104,93;104,93;Reebok;Casual;Elite;33;Pink;false
V000122;L0000149;2024-01-05;11:10;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0006;2700;2008-06-18;Support;0,2;0,8;C0294;F;27;true;0;11;P034;shoe;114,32;0,2;95,27;19,05;0;114,32;114,32;Jordans;Trail;Flex;40;Pink;true
V000123;L0000150;2024-01-23;18:54;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0379;M;48;true;0;11;P055;shoe;111;0,2;92,5;18,5;0;111;111;Jordans;Casual;Air;45;Brown Bear;true
V000124;L0000151;2024-01-31;13:52;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0006;2700;2008-06-18;Support;0,2;0,8;C0081;M;23;true;0;11;P028;shoe;111;0,2;92,5;18,5;0;111;111;Reebok;Casual;Air;32;Gold;false
V000125;L0000152;2024-01-10;14:41;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0001;2734;2016-06-02;Sales;0,07;0,93;C0005;F;46;true;0;9;P082;shoe;90,46;0,2;75,38;15,08;0;90,46;90,46;Jordans;Casual;Air;40;Deep Blue;false
V000126;L0000153;2024-01-25;09:31;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0218;F;16;false;0;0;P052;shoe;79,1;0,2;65,92;13,18;0;79,1;113;New Balance;Training;Pro;45;Electric Blue;false
V000127;L0000154;2024-01-10;11:27;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0081;M;23;true;0;13;P062;shoe;104,4;0,2;87;17,4;0;104,4;108,03;Reebok;Training;Zoom;31;Gold;false
V000127;L0000155;2024-01-10;11:27;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0081;M;23;true;0;13;A005;accessory;26,75;0,2;22,29;4,46;0;26,75;26,75;Accessoire;Casquette;Casquette;S;Deep Blue;false
V000128;L0000156;2024-01-31;16:52;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0339;M;42;true;0;11;P055;shoe;111;0,2;92,5;18,5;0;111;111;Jordans;Casual;Air;45;Brown Bear;true
V000129;L0000157;2024-01-19;09:00;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0005;2201;2016-03-11;Sales;0,19;0,81;C0188;F;35;true;0;11;P012;shoe;89;0,2;74,17;14,83;0;89;89;Reebok;Training;Air;31;Black;true
V000129;L0000158;2024-01-19;09:00;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0005;2201;2016-03-11;Sales;0,19;0,81;C0188;F;35;true;0;11;A006;accessory;22,29;0,2;18,57;3,72;0;22,29;22,29;Accessoire;Tee-shirt;Tee-shirt;L;Black;false
V000130;L0000159;2024-01-18;16:58;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0264;M;40;true;0;10;P086;shoe;100;0,2;83,33;16,67;0;100;100;New Balance;Basketball;Flex;32;Deep Blue;true
V000131;L0000160;2024-01-24;12:13;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0001;2734;2016-06-02;Sales;0,07;0,93;C0179;M;29;false;0;0;P066;shoe;93,76;0,2;78,13;15,63;0;93,76;93,76;Reebok;Running;Elite;43;Black;false
V000132;L0000161;2024-01-08;10:44;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0005;2201;2016-03-11;Sales;0,19;0,81;C0197;F;22;false;0;0;P008;shoe;96,77;0,2;80,64;16,13;0;96,77;113;Reebok;Training;Max;42;White;true
V000133;L0000162;2024-01-10;10:45;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0398;F;16;true;0;14;P076;shoe;149,39;0,2;124,49;24,9;0;149,39;149,39;Jordans;Limited Edition;Zoom;33;Deep Blue;false
V000134;L0000163;2024-01-04;09:14;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0228;M;17;true;0;11;P066;shoe;93,76;0,2;78,13;15,63;0;93,76;93,76;Reebok;Running;Elite;43;Black;false
V000134;L0000164;2024-01-04;09:14;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0228;M;17;true;0;11;A006;accessory;16,72;0,2;13,93;2,79;0;16,72;22,29;Accessoire;Tee-shirt;Tee-shirt;L;Black;false
V000135;L0000165;2024-01-24;17:42;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0315;F;36;false;0;0;P007;shoe;89,51;0,2;74,59;14,92;0;89,51;109,21;Jordans;Training;Flex;32;Deep Blue;false
V000136;L0000166;2024-01-11;12:46;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0222;F;40;true;141;7;P082;shoe;76,36;0,2;63,63;12,73;14,1;90,46;90,46;Jordans;Casual;Air;40;Deep Blue;false
V000137;L0000167;2024-01-04;16:13;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0416;F;30;true;0;11;P035;shoe;111;0,2;92,5;18,5;0;111;111;Jordans;Casual;Elite;39;Red Blood;false
V000138;L0000168;2024-01-08;17:25;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0004;1977;2021-01-02;Sales;0,11;0,89;C0136;M;35;true;0;10;P086;shoe;100;0,2;83,33;16,67;0;100;100;New Balance;Basketball;Flex;32;Deep Blue;true
V000139;L0000169;2024-01-18;13:28;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0132;F;16;true;0;14;P008;shoe;113;0,2;94,17;18,83;0;113;113;Reebok;Training;Max;42;White;true
V000139;L0000170;2024-01-18;13:28;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0132;F;16;true;0;14;A011;accessory;33,89;0,2;28,24;5,65;0;33,89;35,67;Accessoire;Casquette;Casquette;L;White;false
V000140;L0000171;2024-01-09;09:50;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0170;M;44;true;287;13;P087;shoe;131,3;0,2;109,42;21,88;28,7;160;160;New Balance;Limited Edition;Flex;38;Black;false
V000141;L0000172;2024-01-19;16:30;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0148;M;20;true;0;7;P058;shoe;79,69;0,2;66,41;13,28;0;79,69;94;Jordans;Trail;Elite;31;Sunny Yellow;false
V000142;L0000173;2024-01-17;09:55;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0298;F;29;true;0;8;P029;shoe;87,94;0,2;73,28;14,66;0;87,94;92;New Balance;Running;Pro;41;Deep Blue;false
V000143;L0000174;2024-01-11;15:34;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0005;2201;2016-03-11;Sales;0,19;0,81;C0221;M;40;true;0;14;P040;shoe;92;0,2;76,67;15,33;0;92;92;Jordans;Running;Max;31;Red Blood;false
V000143;L0000175;2024-01-11;15:34;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0005;2201;2016-03-11;Sales;0,19;0,81;C0221;M;40;true;0;14;A008;accessory;13,38;0,2;11,15;2,23;0;13,38;17,84;Accessoire;Bonnet;Bonnet;XL;Classic Grey;false
V000143;L0000176;2024-01-11;15:34;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0005;2201;2016-03-11;Sales;0,19;0,81;C0221;M;40;true;0;14;A011;accessory;35,67;0,2;29,73;5,94;0;35,67;35,67;Accessoire;Casquette;Casquette;L;White;false
V000144;L0000177;2024-01-01;15:23;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0075;M;16;false;0;0;P080;shoe;160;0,2;133,33;26,67;0;160;160;Reebok;Limited Edition;Elite;39;Deep Blue;true
V000145;L0000178;2024-01-31;14:01;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0322;M;38;true;0;10;P049;shoe;100;0,2;83,33;16,67;0;100;100;New Balance;Basketball;Air;30;Sunny Yellow;false
V000146;L0000179;2024-01-18;17:39;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0006;2700;2008-06-18;Support;0,2;0,8;C0029;M;18;true;0;8;P012;shoe;83,21;0,2;69,34;13,87;0;83,21;89;Reebok;Training;Air;31;Black;true
V000147;L0000180;2024-01-29;16:05;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0001;2734;2016-06-02;Sales;0,07;0,93;C0308;M;31;false;0;0;P063;shoe;84,63;0,2;70,53;14,1;0;84,63;120,9;Reebok;Basketball;Elite;45;Black;false
V000147;L0000181;2024-01-29;16:05;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0001;2734;2016-06-02;Sales;0,07;0,93;C0308;M;31;false;0;0;P017;shoe;109,71;0,2;91,42;18,29;0;109,71;109,71;Reebok;Running;Elite;45;Classic Grey;false
V000148;L0000182;2024-01-18;12:53;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0419;F;25;true;0;8;P045;shoe;87,34;0,2;72,78;14,56;0;87,34;100,34;Reebok;Training;Elite;33;Brown Bear;false
V000149;L0000183;2024-01-22;13:10;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0416;F;30;true;0;9;P040;shoe;92;0,2;76,67;15,33;0;92;92;Jordans;Running;Max;31;Red Blood;false
V000150;L0000184;2024-01-08;10:51;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0014;M;25;false;0;0;P076;shoe;149,39;0,2;124,49;24,9;0;149,39;149,39;Jordans;Limited Edition;Zoom;33;Deep Blue;false
V000151;L0000185;2024-01-23;09:09;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0001;2734;2016-06-02;Sales;0,07;0,93;C0280;M;16;true;0;8;P052;shoe;84,75;0,2;70,63;14,12;0;84,75;113;New Balance;Training;Pro;45;Electric Blue;false
V000152;L0000186;2024-01-18;16:47;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0245;F;21;false;0;0;P076;shoe;149,39;0,2;124,49;24,9;0;149,39;149,39;Jordans;Limited Edition;Zoom;33;Deep Blue;false
V000153;L0000187;2024-01-12;13:08;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0048;M;16;true;0;10;P010;shoe;104,93;0,2;87,44;17,49;0;104,93;104,93;Reebok;Casual;Elite;33;Pink;false
V000154;L0000188;2024-01-04;18:17;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0006;2700;2008-06-18;Support;0,2;0,8;C0287;M;43;false;0;0;P087;shoe;160;0,2;133,33;26,67;0;160;160;New Balance;Limited Edition;Flex;38;Black;false
V000155;L0000189;2024-01-02;15:56;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0003;2808;2013-12-16;Sales;0,1;0,9;C0100;M;31;true;0;9;P052;shoe;93,96;0,2;78,3;15,66;0;93,96;113;New Balance;Training;Pro;45;Electric Blue;false
V000156;L0000190;2024-01-15;12:54;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0002;2051;2020-08-10;Sales;0,13;0,87;C0125;M;46;true;0;8;P082;shoe;85,94;0,2;71,62;14,32;0;85,94;90,46;Jordans;Casual;Air;40;Deep Blue;false
V000157;L0000191;2024-01-22;17:10;S01;Discount;Peripherie;160;9h/19h;open 5/7;35;E0005;2201;2016-03-11;Sales;0,19;0,81;C0136;M;35;true;0;16;P087;shoe;160;0,2;133,33;26,67;0;160;160;New Balance;Limited Edition;Flex;38;Black;false
